01/27/2021,52.64,23263,53.02,54.05,52.27
01/26/2021,51.86,33413,50.96,52.03,50.18
01/25/2021,50.2057,29389,50.83,52.2714,49.1
01/22/2021,50.465,11564,48.99,50.67,48.8
01/21/2021,49.4,133922,49.48,49.93,49.165
01/20/2021,49.555,4949,49.27,49.555,49.27
01/19/2021,49.4248,32677,49.5,49.58,49.095
01/15/2021,48.6239,3117,48.7497,48.83,48.52
01/14/2021,49.8439,7056,48.75,50.01,48.75
01/13/2021,48.421,7753,48.25,48.795,48.12
01/12/2021,48.0659,3681,47.41,48.0659,47.41
01/11/2021,47.0107,34260,46.52,47.05,46.52
01/08/2021,46.6285,11957,47.21,47.3415,46.17
01/07/2021,47.14,10157,47.47,47.47,47.105
01/06/2021,46.74,9033,45.95,47.14,45.95
01/05/2021,44.9416,104901,43.51,45,43.51
01/04/2021,43.8558,7814,44.735,44.9,43.67
